text,x_corr,y_corr,question_file
" 
 
23  What is the approximate range of audible sound frequencies for a human with good hearing? 
",49.60820447999987,494.56252700800013,0625_m15_qp_12
"A 
",70.86811167999987,515.7443455680002,0625_m15_qp_12
"B 
",70.86690095999998,537.40055944,0625_m15_qp_12
"C 
",70.867010224,559.0572494400001,0625_m15_qp_12
"D 
",70.89450694400003,580.71395944,0625_m15_qp_12
"from 20 Hz to 2000 Hz 
",92.09942303999986,518.1749919680001,0625_m15_qp_12
"from 20 Hz to 20 000 Hz 
",92.09821231999999,539.8312058399999,0625_m15_qp_12
"from 200 Hz to 20 000 Hz 
",92.09832158399999,561.48789584,0625_m15_qp_12
"from 200 Hz to 200 000 Hz 
",92.15441414400003,583.1446058399999,0625_m15_qp_12
" 
 
",49.60649280000001,608.458373824,0625_m15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_m15_qp_12
"0625/12/F/M/15 
",269.693394809,804.11211,0625_m15_qp_12
" 
",545.6933935120001,804.11211,0625_m15_qp_12
"24  A pulse of sound is produced at the bottom of a boat. The sound travels through the water and is 
reflected from the sea-bed. The sound reaches the boat again after 1.3 s. The sea-bed is 1000 m 
below the boat. 
",49.60629,100.51772718400002,0625_m15_qp_12
"11 
",291.60001,48.87034640000002,0625_m15_qp_12
" 
",49.60715776000005,113.16049796800007,0625_m15_qp_12
" 
",49.60654335999999,245.82124127999998,0625_m15_qp_12
"boat
",328.3831,125.0971151,0625_m15_qp_12
"sea-bed
",318.6747,204.9955251,0625_m15_qp_12
" 
",359.2346,235.4750464,0625_m15_qp_12
"1000 m
",251.9778,192.89382509999996,0625_m15_qp_12
"Using this information, what is the speed of sound in the water? 
",70.86645055999999,258.46401206400003,0625_m15_qp_12
"A  769 m / s 
",70.86645055999999,282.105182848,0625_m15_qp_12
"B  1300 m / s 
",170.10685496000002,282.1049464,0625_m15_qp_12
"C  1538 m / s 
",269.34765984,282.1049464,0625_m15_qp_12
"D  2600 m / s 
",368.560063984,282.1049464,0625_m15_qp_12
" 
 
25  Which metal is suitable to use to make a permanent magnet? 
",49.60710280000001,320.06174460800014,0625_m15_qp_12
"A  aluminium 
",70.86701000000001,343.67420956800015,0625_m15_qp_12
"B  brass 
",70.86701,365.33115900800016,0625_m15_qp_12
"C 
",70.86701,384.55746204800016,0625_m15_qp_12
"iron 
",92.09832136,386.98810844800016,0625_m15_qp_12
"D  steel 
",70.89560584,408.64505788800017,0625_m15_qp_12
" 
 
26  The diagram shows two magnets and two iron rods placed in a line. 
 
",49.606992816,459.24462688000017,0625_m15_qp_12
"N
",134.0954,479.11258979999997,0625_m15_qp_12
"S
",189.228401313,479.11258979999997,0625_m15_qp_12
"J
",237.97681,478.7804898,0625_m15_qp_12
"magnet
",147.38805405000002,497.565526038,0625_m15_qp_12
"iron
rod
",248.55961545000002,510.732166038,0625_m15_qp_12
"N
",317.4165,479.11258979999997,0625_m15_qp_12
"S
",372.55049125,479.11258979999997,0625_m15_qp_12
"magnet
",330.70915405,497.565526038,0625_m15_qp_12
"K
",452.7106,478.7804898,0625_m15_qp_12
"iron
rod
",432.04284955699995,510.73164592200004,0625_m15_qp_12
" 
",464.7401,514.5742464,0625_m15_qp_12
"Which magnetic poles are induced at the ends J and K of the iron rods? 
",70.86759888000002,537.56310208,0625_m15_qp_12
" 
",85.06873296000002,574.0163090240001,0625_m15_qp_12
"A 
",81.0992,601.8885,0625_m15_qp_12
"B 
",81.0992,622.8932,0625_m15_qp_12
"C 
",81.0992,643.8696,0625_m15_qp_12
"D 
",81.0992,664.8743,0625_m15_qp_12
"pole induced 
",107.77393990400002,567.69541856,0625_m15_qp_12
"pole induced 
",187.25717702400001,567.69541856,0625_m15_qp_12
"at end J 
",119.39594918400002,580.338189344,0625_m15_qp_12
"at end K 
",197.971818304,580.338189344,0625_m15_qp_12
"N 
",135.01445664,604.3191464,0625_m15_qp_12
"N 
",135.01445664,625.3238464,0625_m15_qp_12
"S 
",135.29711552,646.3002464,0625_m15_qp_12
"S 
",135.29711552,667.3049464000001,0625_m15_qp_12
"N 
",214.497803744,604.3191464,0625_m15_qp_12
"S 
",214.78134249599998,625.3238464,0625_m15_qp_12
"N 
",214.4877952,646.3002464,0625_m15_qp_12
"S 
",214.771663904,667.3049464000001,0625_m15_qp_12
" 
",49.607691680000016,524.89184544,0625_m15_qp_12
" 
",49.607691680000016,550.205872864,0625_m15_qp_12
" 
 
",49.60629,694.999717184,0625_m15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_m15_qp_12
"0625/12/F/M/15 
",269.693394809,803.48849,0625_m15_qp_12
"[Turn over 
",491.3008,803.48849,0625_m15_qp_12
"12 
",291.60001,48.87034640000002,0625_m15_qp_12
"27  A teacher wishes to show the production of electrostatic charges. 
 
",49.60629,87.8753171840001,0625_m15_qp_12
"She holds a rod and rubs it with a cotton cloth. A copper rod, a glass rod, a plastic rod and a steel 
rod are available. 
",70.8661972,113.1608587520002,0625_m15_qp_12
" 
",49.606290000000016,125.80362953600024,0625_m15_qp_12
"Which two rods would both be suitable to use? 
",70.86619720000002,138.47488617600027,0625_m15_qp_12
"A  a copper rod and a glass rod 
",70.86619720000002,162.08735113600028,0625_m15_qp_12
"B  a glass rod and a plastic rod 
",70.86619720000002,183.74430057600023,0625_m15_qp_12
"C  a plastic rod and a copper rod 
",70.86619720000002,205.3727641600002,0625_m15_qp_12
"D  a plastic rod and a steel rod 
",70.86619720000002,227.05819945600024,0625_m15_qp_12
" 
 
28  A student wishes to determine the resistance of a resistor. She uses an ammeter and a voltmeter 
",49.606290000000016,265.01499766400036,0625_m15_qp_12
"in a circuit. 
",70.86619720000002,277.6577684480004,0625_m15_qp_12
" 
",49.606290000000016,313.97019587200043,0625_m15_qp_12
"In which circuit are the ammeter and voltmeter connected correctly? 
B
",70.86619720000002,323.77290000000005,0625_m15_qp_12
"A
",195.14529,323.77290000000005,0625_m15_qp_12
"V
",251.8912809,393.30579471,0625_m15_qp_12
"A
",138.57539,392.7662177,0625_m15_qp_12
"V
",138.54761,541.2035177,0625_m15_qp_12
"C
",194.9411,481.205,0625_m15_qp_12
"A
",195.1877,594.1800177,0625_m15_qp_12
" 
 
",49.60671759999997,632.240126224,0625_m15_qp_12
"A
",449.17329,382.6040177,0625_m15_qp_12
" 
",464.2299,609.2797564,0625_m15_qp_12
"V
",392.33681,437.0807177,0625_m15_qp_12
"D
",392.1169,481.205,0625_m15_qp_12
"A
",392.29691,549.0952176999999,0625_m15_qp_12
"V
",392.33681,602.5105077000001,0625_m15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_m15_qp_12
"0625/12/F/M/15 
",269.693394809,804.11211,0625_m15_qp_12
" 
",545.6933935120001,804.11211,0625_m15_qp_12
"29  A battery is connected to two crocodile clips and a lamp. 
 
",49.605688336,87.8753171840001,0625_m15_qp_12
"There is a gap between the crocodile clips. 
",70.950283216,100.51808796800015,0625_m15_qp_12
"13 
",291.60001,48.87034640000002,0625_m15_qp_12
" 
",49.66189016,113.1608587520002,0625_m15_qp_12
" 
",49.66373062399998,235.81465544000002,0625_m15_qp_12
" 
",49.66373062400002,286.4142244320002,0625_m15_qp_12
" 
",49.663629216000004,399.06195544,0625_m15_qp_12
" 
",49.606437536,437.01875364800003,0625_m15_qp_12
" 
 
",49.60629,567.66760304,0625_m15_qp_12
"crocodile clips
",193.748,221.70919519999995,0625_m15_qp_12
" 
",401.7543,225.49705640000002,0625_m15_qp_12
"Four  cylinders  W,  X,  Y  and  Z  are  made  of  the  same  metal  but  have  different  dimensions.  The 
cylinders are connected in turn, by their ends, between the crocodile clips. The diagrams of the 
cylinders are all drawn to the same scale. 
",70.89504198399999,273.77145364800015,0625_m15_qp_12
"W
",142.7527,298.8535984,0625_m15_qp_12
"X
",144.27494776,326.59735389599996,0625_m15_qp_12
"Y
",144.37393786,354.841500192,0625_m15_qp_12
"Z
",144.58401685,381.335818352,0625_m15_qp_12
" 
",452.7496,388.7443564,0625_m15_qp_12
"Which cylinder makes the lamp glow most brightly and which cylinder makes the lamp glow least 
brightly? 
",70.894830592,424.347497008,0625_m15_qp_12
" 
",86.711739616,451.340760144,0625_m15_qp_12
"A 
",82.7433,474.5278,0625_m15_qp_12
"B 
",82.7433,495.53259,0625_m15_qp_12
"C 
",82.7433,516.53729,0625_m15_qp_12
"D 
",82.7433,537.5421,0625_m15_qp_12
"most brightly 
",110.664055136,453.771406544,0625_m15_qp_12
"least brightly 
",192.872475808,453.771406544,0625_m15_qp_12
"W 
",136.65855664,476.9584464,0625_m15_qp_12
"W 
",136.65855664,497.9632364,0625_m15_qp_12
"X 
",138.16093808,518.9679364,0625_m15_qp_12
"X 
",138.16093808,539.9727464,0625_m15_qp_12
"Y 
",220.045895808,476.9584464,0625_m15_qp_12
"Z 
",220.35726051199998,497.9632364,0625_m15_qp_12
"Y 
",220.04402607999998,518.9679364,0625_m15_qp_12
"Z 
",220.35638064,539.9727464,0625_m15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_m15_qp_12
"0625/12/F/M/15 
",269.693394809,803.48849,0625_m15_qp_12
"[Turn over 
",491.3008,803.48849,0625_m15_qp_12
"30  In which circuit can the lamps be switched on and off independently? 
 
",49.60629,87.8753171840001,0625_m15_qp_12
"A
",171.3098,98.0118,0625_m15_qp_12
"14 
",291.60001,48.87034640000002,0625_m15_qp_12
"C
",171.2343,271.41179999999997,0625_m15_qp_12
"B
",427.60651,98.0118,0625_m15_qp_12
"D
",427.60651,271.41179999999997,0625_m15_qp_12
" 
 
31  Two resistors, with resistances R1 and R2, are connected in parallel. 
 
",49.6071216,449.462717184,0625_m15_qp_12
"The resistance R1 is greater than the resistance R2. 
",70.895514656,462.105487968,0625_m15_qp_12
" 
",515.2252,401.1884464,0625_m15_qp_12
"R1
",292.3513,487.2053257,0625_m15_qp_12
"R2
",292.3513,533.9803257000001,0625_m15_qp_12
" 
",364.2236,550.0923464,0625_m15_qp_12
"What is the resistance of the parallel combination? 
",70.895062176,573.052716224,0625_m15_qp_12
"A 
",70.86657632,594.2632406079999,0625_m15_qp_12
"less than either R1 or R2 
",92.09788767999999,596.6939563999999,0625_m15_qp_12
"B  equal to R1 
",70.866644304,618.322419984,0625_m15_qp_12
"C  equal to R2 
",70.86615848,639.97919584,0625_m15_qp_12
"D 
",70.89486430400001,659.23284544,0625_m15_qp_12
"the average of R1 and R2 
",92.15477150400001,661.6640464,0625_m15_qp_12
" 
",49.60639625599998,474.77620304000004,0625_m15_qp_12
" 
",49.60666911999999,560.40994544,0625_m15_qp_12
" 
 
",49.606967999999995,686.949587968,0625_m15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_m15_qp_12
"0625/12/F/M/15 
",269.693394809,804.11211,0625_m15_qp_12
" 
",545.6933935120001,804.11211,0625_m15_qp_12
"15 
",291.60001,48.87034640000002,0625_m15_qp_12
"32  In the circuit shown, the switch is closed for a long time, then opened. 
 
",49.60629,87.8753171840001,0625_m15_qp_12
"voltmeter 1 
",270.06509,98.57295679000003,0625_m15_qp_12
"V 
",293.942,118.88034678999998,0625_m15_qp_12
"resistor
",222.10722432,205.13848480600006,0625_m15_qp_12
"capacitor
",333.44881182,205.13848480600006,0625_m15_qp_12
" 
",49.606779120000056,291.51544544,0625_m15_qp_12
"V 
",236.32269,262.85804679,0625_m15_qp_12
"voltmeter 2 
",212.74918993,280.87764385700007,0625_m15_qp_12
"V 
",351.6937,262.85804679,0625_m15_qp_12
"voltmeter 3 
",328.37509175,280.87764385700007,0625_m15_qp_12
" 
",413.71651,281.1978464,0625_m15_qp_12
"Immediately after the switch is opened, which of the voltmeters reads zero? 
",70.86668632000006,304.15821622400006,0625_m15_qp_12
"A  voltmeter 1 only 
",70.86668632000006,327.79938700800005,0625_m15_qp_12
"B  voltmeter 2 only 
",70.86668632000004,349.427850592,0625_m15_qp_12
"C  voltmeter 3 only 
",70.86668632000004,371.08480003200003,0625_m15_qp_12
"D  voltmeter 1, voltmeter 2 and voltmeter 3 
",70.86668632000004,392.769245472,0625_m15_qp_12
" 
 
33  Either a fuse or a circuit-breaker can be used to protect electrical cables from large currents that 
",49.60677912000005,430.697557824,0625_m15_qp_12
"could cause overheating. 
",70.86668632000004,443.368814464,0625_m15_qp_12
"X
",254.69086522300003,470.618682481,0625_m15_qp_12
"Y
",263.7737,517.50301209,0625_m15_qp_12
"live
",187.858,488.76992208999997,0625_m15_qp_12
"electrical
supply
",192.86259,526.23802409,0625_m15_qp_12
"neutral
",170.73098997,551.3801189600999,0625_m15_qp_12
"cable
",330.45571650299996,468.37085649899996,0625_m15_qp_12
"appliance 
",374.5551,519.5744120899999,0625_m15_qp_12
"cable
",330.45571650299996,572.5263683718999,0625_m15_qp_12
" 
",424.7433,576.3412464,0625_m15_qp_12
"When a fuse is used, where should it be connected, and when a circuit-breaker is used, where 
should it be connected? 
",70.86758032000002,611.9443870079999,0625_m15_qp_12
" 
",84.81355152000002,648.4260798079999,0625_m15_qp_12
"A 
",80.8441,676.2979,0625_m15_qp_12
"B 
",80.8441,697.27431,0625_m15_qp_12
"C 
",80.8441,718.2791,0625_m15_qp_12
"D 
",80.8441,739.2838,0625_m15_qp_12
"position 
of fuse 
",124.21531952000002,654.7479601279999,0625_m15_qp_12
"position of 
",205.711153856,642.105189344,0625_m15_qp_12
"circuit-breaker 
",195.93126659200001,654.7479601279999,0625_m15_qp_12
"X 
",139.493068,678.7285464,0625_m15_qp_12
"X 
",139.493068,699.7049564,0625_m15_qp_12
"Y 
",139.493068,720.7097464,0625_m15_qp_12
"Y 
",139.493068,741.7144464,0625_m15_qp_12
"X 
",227.103132864,678.7285464,0625_m15_qp_12
"Y 
",227.103132864,699.7049564,0625_m15_qp_12
"X 
",227.103132864,720.7097464,0625_m15_qp_12
"Y 
",227.103132864,741.7144464,0625_m15_qp_12
" 
",49.60677912000004,456.011585248,0625_m15_qp_12
" 
",49.607673120000015,586.65884544,0625_m15_qp_12
" 
",49.607673120000015,624.615643648,0625_m15_qp_12
" 
 
",49.60629,769.40920304,0625_m15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_m15_qp_12
"0625/12/F/M/15 
",269.693394809,803.48849,0625_m15_qp_12
"[Turn over 
",491.3008,803.48849,0625_m15_qp_12
"16 
",291.60001,48.87034640000002,0625_m15_qp_12
"34  Which device uses slip rings? 
",49.60629,75.23254640000005,0625_m15_qp_12
"A  a d.c. electric motor 
",70.8661972,98.84501136000006,0625_m15_qp_12
"B  a relay 
",70.86619719999999,120.5019608,0625_m15_qp_12
"C  a transformer 
",70.86619719999999,142.13042438399998,0625_m15_qp_12
"D  an a.c. generator 
",70.89479304,163.81486982399997,0625_m15_qp_12
" 
 
35  The diagram shows a coil of wire connected to a voltmeter. 
 
",49.606180015999996,214.41443881600014,0625_m15_qp_12
"coil of wire
",342.4482,226.07470519999993,0625_m15_qp_12
" 
",49.606690463999996,337.06814543999997,0625_m15_qp_12
"V
",261.6864,320.01079519999996,0625_m15_qp_12
" 
",395.2346,326.75054639999996,0625_m15_qp_12
"A student has a magnet and an unmagnetised iron rod. 
",70.866597664,349.71091622399996,0625_m15_qp_12
"How can an e.m.f. be induced across the coil? 
",70.866597664,373.35208700799996,0625_m15_qp_12
"A  holding the magnet inside the coil 
",70.866597664,396.99325779199995,0625_m15_qp_12
"B  holding the iron rod inside the coil 
",70.86659766399998,418.6217213759999,0625_m15_qp_12
"C  pushing the magnet into the coil 
",70.86659766399998,440.27867081599993,0625_m15_qp_12
"D  pushing the iron rod into the coil 
",70.89519350399999,461.9631162559999,0625_m15_qp_12
" 
 
36  A step-down transformer is used to light a 12 V lamp from a 240 V mains supply. The lamp lights 
",49.60658047999999,499.8914286079999,0625_m15_qp_12
"at normal brightness. The primary coil has 600 turns. 
",70.86663848,512.56200304,0625_m15_qp_12
"primary coil
600 turns
",137.25349,550.2523683,0625_m15_qp_12
"240 V
",140.9256,593.7971282999999,0625_m15_qp_12
"secondary coil
",369.93851,538.8037283,0625_m15_qp_12
"12 V lamp
",409.2605,592.6722283,0625_m15_qp_12
" 
",458.2205,644.5427564,0625_m15_qp_12
"How many turns are in the secondary coil? 
",70.86675056000003,667.503126224,0625_m15_qp_12
"A  12 
",70.86675056000003,691.144297008,0625_m15_qp_12
"B  20 
",170.10751344000005,691.144297008,0625_m15_qp_12
"C  30 
",269.348166336,691.144297008,0625_m15_qp_12
"D  50 
",368.560333376,691.144297008,0625_m15_qp_12
" 
",49.606731280000005,525.2047738240001,0625_m15_qp_12
" 
",49.60684336000003,654.86035544,0625_m15_qp_12
" 
 
",49.60673337600002,716.4583244319999,0625_m15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_m15_qp_12
"0625/12/F/M/15 
",269.693394809,804.11211,0625_m15_qp_12
" 
",545.6933935120001,804.11211,0625_m15_qp_12
"17 
",291.5433,48.87034640000002,0625_m15_qp_12
"37  What happens in the process of thermionic emission? 
",49.60629,75.23254640000005,0625_m15_qp_12
"A  Complete molecules are emitted from the surface of a hot liquid. 
",70.8661972,98.84501136000006,0625_m15_qp_12
"B  Single atoms are emitted from the surface of a hot liquid. 
",70.86619719999999,120.5019608,0625_m15_qp_12
"C  Electrons are emitted from the surface of a hot metal. 
",70.86619719999999,142.13042438399998,0625_m15_qp_12
"D  Protons are emitted from the surface of a hot metal. 
",70.89479304,163.81486982399997,0625_m15_qp_12
" 
 
38  Which  row  shows  the  relative  ionising  effects  and  penetrating  abilities  of  α-particles  and  
",49.606180015999996,202.50856083200006,0625_m15_qp_12
"β-particles? 
",70.86597723199992,215.97280211200007,0625_m15_qp_12
" 
",49.60618001599991,228.7288564160001,0625_m15_qp_12
" 
",85.06722129599991,245.4530234560001,0625_m15_qp_12
"A 
",81.0992,266.23810000000003,0625_m15_qp_12
"B 
",81.0992,287.2428,0625_m15_qp_12
"C 
",81.0992,308.24760000000003,0625_m15_qp_12
"D 
",81.0992,329.2523,0625_m15_qp_12
"ionising effect 
",117.74346769599993,245.4530234560001,0625_m15_qp_12
"penetrating ability 
",212.60972695999993,245.4530234560001,0625_m15_qp_12
"α greater than β 
",112.19497632,268.66874640000003,0625_m15_qp_12
"α greater than β 
",216.509191136,268.66874640000003,0625_m15_qp_12
"α greater than β 
",112.19497632,289.6734464,0625_m15_qp_12
"α less than β 
",224.134381856,289.6734464,0625_m15_qp_12
"α less than β 
",119.82016704,310.67824640000003,0625_m15_qp_12
"α greater than β 
",216.50919113600003,310.67824640000003,0625_m15_qp_12
"α less than β 
",119.82016704,331.6829464,0625_m15_qp_12
"α less than β 
",224.13438185600003,331.6829464,0625_m15_qp_12
" 
 
39  A radioactive substance has a half-life of 2 weeks. At the beginning of an investigation, a sample 
",49.60629,372.020563824,0625_m15_qp_12
